,Daily average,weekly average,monthly average,long term average,short term average
2020-01-23,0.261864,0.8126988935185185,4.2093672509262055,8.096168186839222,0.8126988935185185
2020-01-24,0.18912272727272728,0.7717950429292929,4.217172517140664,8.133448103564444,0.7717950429292929
2020-01-25,0.38603750000000003,0.816853245911496,4.2151379854655096,8.17395194632279,0.816853245911496
2020-01-26,0.2206,0.8979912637085138,4.216859317595088,8.216230979113847,0.8979912637085138
2020-01-27,0.10673666666666666,0.9401970731721981,4.218978359192666,8.26109433744509,0.9401970731721981
2020-01-28,0.2622333333333333,0.9984974713804715,4.228066162316584,8.306312485881596,0.9984974713804715
2020-01-29,0.2849035714285714,0.9525505481601731,4.2474156015416735,8.354264209245573,0.9525505481601731
2020-01-30,0.18076744186046512,0.8968047446642504,4.266485402408514,8.409236439623198,0.8968047446642504
2020-01-31,0.04608717948717949,0.8646784027067892,4.2696406957931705,8.46406661853109,0.8646784027067892
2020-02-01,0.3406794117647059,0.8338859288420198,4.261486561787408,8.518518990503116,0.8338859288420198
2020-02-02,0.2616888888888889,0.8225732664851868,4.255397864763695,8.573360753399346,0.8225732664851868
2020-02-03,0.12607619047619048,0.807545930817169,4.251919128483438,8.625608710810083,0.807545930817169
2020-02-04,0.11159107142857143,0.8240569399293707,4.253113899629024,8.6712525162158,0.8240569399293707
2020-02-05,0.11802857142857143,0.7652937193496959,4.250487133722016,8.705814031025083,0.7652937193496959
2020-02-06,0.2339263888888889,0.7053935444049415,4.252730550269403,8.73469263798604,0.7053935444049415
2020-02-07,0.20671387283236994,0.6793256028953009,4.253537762575505,8.76849497681124,0.6793256028953009
2020-02-08,0.3106964285714286,0.6866580276860261,4.2432324752327935,8.807028484090884,0.6866580276860261
2020-02-09,0.16227368421052632,0.7607144407562741,4.237331951382866,8.844887827459273,0.7607144407562741
2020-02-10,0.24197926829268293,0.8437246986774705,4.242024229264107,8.8812197305062,0.8437246986774705
2020-02-11,0.2013388219544846,0.9052317732901507,4.2523605148900305,8.910627424036102,0.9052317732901507
2020-02-12,0.15206535433070867,0.8773047400569366,4.2523051098739515,8.936562978317149,0.8773047400569366
2020-02-13,0.1179095890410959,0.8272254048358761,4.24535871826901,8.96032070842271,0.8272254048358761
2020-02-14,0.1535258620689655,0.753019498207938,4.229842139078183,8.97938697008251,0.753019498207938
2020-02-15,0.26616585365853657,0.696364112225484,4.204158385868778,8.999560839691776,0.696364112225484
2020-02-16,0.07947735849056604,0.6612194958431743,4.178903360422082,9.019921493165082,0.6612194958431743
2020-02-17,0.11969850746268657,0.6376131328586201,4.14604768994151,9.041791009551291,0.6376131328586201
2020-02-18,0.13012474226804124,0.630269841479764,4.0992814639959825,9.062026103304204,0.630269841479764
2020-02-19,0.10889338235294117,0.567401674348496,4.048264008061054,9.07688398502088,0.567401674348496
2020-02-20,0.16833352941176472,0.5448945489075635,4.013762906551273,9.090656771205973,0.5448945489075635
2020-02-21,0.14530155440414508,0.5283409555965979,3.986454680857123,9.10674919315464,0.5283409555965979
2020-02-22,0.24839444444444445,0.547205067779964,3.949168107565623,9.126177998960424,0.547205067779964
2020-02-23,0.10368000000000001,0.6040839522014939,3.9085984038008816,9.143257344002716,0.6040839522014939
2020-02-24,0.047900000000000005,0.6086404115397828,3.8647761008143733,9.151199041004105,0.6086404115397828
2020-02-25,0.1189078125,0.600197673666671,3.8221768559418763,9.146183959691967,0.600197673666671
2020-02-26,0.08450967741935483,0.5212163184931857,3.7762201240194355,9.130826746807715,0.5212163184931857
2020-02-27,0.06429230769230769,0.43369138583101285,3.7235606369720586,9.111125177431392,0.43369138583101285
2020-02-28,0.13029897959183673,0.3968745804197403,3.6655818128699287,9.095591663043718,0.3968745804197403
2020-02-29,0.17311454545454547,0.38020789372314034,3.60258114565962,9.087671887315375,0.38020789372314034
2020-03-01,0.19333673469387755,0.4317191631014435,3.534793428304054,9.07940603465063,0.4317191631014435
2020-03-02,0.16115882352941177,0.5172939845159458,3.460987674889066,9.069594388143384,0.5172939845159458
2020-03-03,0.30687358490566036,0.6264127123609446,3.393290048796621,9.058007700653574,0.6264127123609446
2020-03-04,0.06706727272727273,0.695467938785489,3.3327168651582273,9.040767006232109,0.695467938785489
2020-03-05,0.10337042253521127,0.7148248228517363,3.277211857027711,9.017488509747421,0.7148248228517363
2020-03-06,0.26740151515151517,0.7365257508642333,3.2251574990529863,8.994452701757945,0.7365257508642333
2020-03-07,0.18717454545454545,0.6841582676854956,3.175368798652625,8.973881342167408,0.6841582676854956
2020-03-08,0.2776020833333333,0.7109363053400914,3.1364649706743,8.950035778155874,0.7109363053400914
2020-03-09,0.21774545454545455,0.7887996790369144,3.1111320912754565,8.924259907200726,0.7887996790369144
2020-03-10,0.06623333333333334,0.7898103343736662,3.0925895506747563,8.892897169220989,0.7898103343736662
2020-03-11,0.18012187500000001,0.8189825819595604,3.072015910227846,8.855038199429076,0.8189825819595604
2020-03-12,0.1174375,0.7554799810606061,3.0528686647464385,8.815934843278432,0.7554799810606061
2020-03-13,0.24835396825396824,0.6710357505862194,3.0382406135452906,8.776378462651758,0.6710357505862194
2020-03-14,0.21129,0.6731477322330447,3.0271940663123966,8.73295988537605,0.6731477322330447
2020-03-15,0.2191782608695652,0.6867869779608978,3.025271907148861,8.685124964671838,0.6867869779608978
2020-03-16,0.14555,0.7474954945220842,3.0298680549534924,8.63982791860565,0.7474954945220842
2020-03-17,0.07408387096774194,0.7569843583345855,3.038583049044284,8.592164548805046,0.7569843583345855
2020-03-18,0.22172830188679246,0.7328186309521185,3.058269254743891,8.538615986759824,0.7328186309521185
2020-03-19,0.1847308823529412,0.6902769624731039,3.091322633220378,8.48584869412776,0.6902769624731039
2020-03-20,0.09400363636363636,0.6278205780849986,3.127997951232009,8.437204655407369,0.6278205780849986
